怪物ID,怪物类型,怪物所在的格子,掉落包ID,怪物序号,关卡ID备注,副本ID备注,地图名备注,副本名称备注,,,,,,,,,
51828,1069,11,1001,8,5182,518,京城,蜘蛛林(6),,,,,,,,,
51829,1070,12,1002,9,5182,518,京城,蜘蛛林(6),,,,,,,,,
51831,1071,9,1001,1,5183,518,京城,蜘蛛林(6),,,,,,,,,
51832,1072,5,1002,2,5183,518,京城,蜘蛛林(6),,,,,,,,,
51833,1073,8,1001,3,5183,518,京城,蜘蛛林(6),,,,,,,,,
51834,1074,1,1002,4,5183,518,京城,蜘蛛林(6),,,,,,,,,
51835,1075,7,1001,5,5183,518,京城,蜘蛛林(6),,,,,,,,,
51836,1072,2,1002,6,5183,518,京城,蜘蛛林(6),,,,,,,,,
51837,1073,10,1001,7,5183,518,京城,蜘蛛林(6),,,,,,,,,
51838,1074,11,1002,8,5183,518,京城,蜘蛛林(6),,,,,,,,,
51839,1075,12,1001,9,5183,518,京城,蜘蛛林(6),,,,,,,,,
60111,1076,3,1002,1,6011,601,蜀山,须臾幻境酒(1),,,,,,,,,
60112,1077,2,1001,2,6011,601,蜀山,须臾幻境酒(1),,,,,,,,,
60113,1078,5,1002,3,6011,601,蜀山,须臾幻境酒(1),,,,,,,,,
60114,1079,1,1001,4,6011,601,蜀山,须臾幻境酒(1),,,,,,,,,
60115,1080,4,1002,5,6011,601,蜀山,须臾幻境酒(1),,,,,,,,,
60116,1077,7,1001,6,6011,601,蜀山,须臾幻境酒(1),,,,,,,,,
60117,1078,10,1002,7,6011,601,蜀山,须臾幻境酒(1),,,,,,,,,
60118,1079,11,1001,8,6011,601,蜀山,须臾幻境酒(1),,,,,,,,,
60119,1080,12,1002,9,6011,601,蜀山,须臾幻境酒(1),,,,,,,,,
60121,1001,9,1001,1,6012,601,蜀山,须臾幻境酒(1),,,,,,,,,
60122,1002,5,1002,2,6012,601,蜀山,须臾幻境酒(1),,,,,,,,,
60123,1003,8,1001,3,6012,601,蜀山,须臾幻境酒(1),,,,,,,,,
60124,1004,4,1002,4,6012,601,蜀山,须臾幻境酒(1),,,,,,,,,
60125,1005,7,1001,5,6012,601,蜀山,须臾幻境酒(1),,,,,,,,,
60126,1002,1,1002,6,6012,601,蜀山,须臾幻境酒(1),,,,,,,,,
60127,1003,10,1001,7,6012,601,蜀山,须臾幻境酒(1),,,,,,,,,
60128,1004,11,1002,8,6012,601,蜀山,须臾幻境酒(1),,,,,,,,,
60129,1005,12,1001,9,6012,601,蜀山,须臾幻境酒(1),,,,,,,,,
60131,1006,3,1002,1,6013,601,蜀山,须臾幻境酒(1),,,,,,,,,
60132,1007,9,1001,2,6013,601,蜀山,须臾幻境酒(1),,,,,,,,,
60133,1008,5,1002,3,6013,601,蜀山,须臾幻境酒(1),,,,,,,,,
60134,1009,1,1001,4,6013,601,蜀山,须臾幻境酒(1),,,,,,,,,
60135,1010,7,1002,5,6013,601,蜀山,须臾幻境酒(1),,,,,,,,,
60136,1007,8,1001,6,6013,601,蜀山,须臾幻境酒(1),,,,,,,,,
60137,1008,10,1002,7,6013,601,蜀山,须臾幻境酒(1),,,,,,,,,
60138,1009,11,1001,8,6013,601,蜀山,须臾幻境酒(1),,,,,,,,,
60139,1010,12,1002,9,6013,601,蜀山,须臾幻境酒(1),,,,,,,,,
60211,1011,3,1001,1,6021,602,蜀山,须臾幻境酒(2),,,,,,,,,
60212,1012,9,1002,2,6021,602,蜀山,须臾幻境酒(2),,,,,,,,,
60213,1013,2,1001,3,6021,602,蜀山,须臾幻境酒(2),,,,,,,,,
60214,1014,5,1002,4,6021,602,蜀山,须臾幻境酒(2),,,,,,,,,
60215,1015,1,1001,5,6021,602,蜀山,须臾幻境酒(2),,,,,,,,,
60216,1012,7,1002,6,6021,602,蜀山,须臾幻境酒(2),,,,,,,,,
60217,1013,10,1001,7,6021,602,蜀山,须臾幻境酒(2),,,,,,,,,
60218,1014,11,1002,8,6021,602,蜀山,须臾幻境酒(2),,,,,,,,,
60219,1015,12,1001,9,6021,602,蜀山,须臾幻境酒(2),,,,,,,,,
60221,1016,3,1002,1,6022,602,蜀山,须臾幻境酒(2),,,,,,,,,
60222,1017,9,1001,2,6022,602,蜀山,须臾幻境酒(2),,,,,,,,,
60223,1018,5,1002,3,6022,602,蜀山,须臾幻境酒(2),,,,,,,,,
60224,1019,8,1001,4,6022,602,蜀山,须臾幻境酒(2),,,,,,,,,
60225,1020,7,1002,5,6022,602,蜀山,须臾幻境酒(2),,,,,,,,,
60226,1017,1,1001,6,6022,602,蜀山,须臾幻境酒(2),,,,,,,,,
60227,1018,10,1002,7,6022,602,蜀山,须臾幻境酒(2),,,,,,,,,
60228,1019,11,1001,8,6022,602,蜀山,须臾幻境酒(2),,,,,,,,,
60229,1020,12,1002,9,6022,602,蜀山,须臾幻境酒(2),,,,,,,,,
60231,1021,6,1001,1,6023,602,蜀山,须臾幻境酒(2),,,,,,,,,
60232,1022,2,1002,2,6023,602,蜀山,须臾幻境酒(2),,,,,,,,,
60233,1023,5,1001,3,6023,602,蜀山,须臾幻境酒(2),,,,,,,,,
60234,1024,8,1002,4,6023,602,蜀山,须臾幻境酒(2),,,,,,,,,
60235,1025,4,1001,5,6023,602,蜀山,须臾幻境酒(2),,,,,,,,,
60236,1022,7,1002,6,6023,602,蜀山,须臾幻境酒(2),,,,,,,,,
60237,1023,10,1001,7,6023,602,蜀山,须臾幻境酒(2),,,,,,,,,
60238,1024,11,1002,8,6023,602,蜀山,须臾幻境酒(2),,,,,,,,,
60239,1025,12,1001,9,6023,602,蜀山,须臾幻境酒(2),,,,,,,,,
60311,1026,3,1002,1,6031,603,蜀山,须臾幻境酒(3),,,,,,,,,
60312,1027,6,1001,2,6031,603,蜀山,须臾幻境酒(3),,,,,,,,,
60313,1028,9,1002,3,6031,603,蜀山,须臾幻境酒(3),,,,,,,,,
60314,1029,5,1001,4,6031,603,蜀山,须臾幻境酒(3),,,,,,,,,
60315,1030,4,1002,5,6031,603,蜀山,须臾幻境酒(3),,,,,,,,,
60316,1027,7,1001,6,6031,603,蜀山,须臾幻境酒(3),,,,,,,,,
60317,1028,10,1002,7,6031,603,蜀山,须臾幻境酒(3),,,,,,,,,
60318,1029,11,1001,8,6031,603,蜀山,须臾幻境酒(3),,,,,,,,,
60319,1030,12,1002,9,6031,603,蜀山,须臾幻境酒(3),,,,,,,,,
60321,1031,6,1001,1,6032,603,蜀山,须臾幻境酒(3),,,,,,,,,
60322,1032,5,1002,2,6032,603,蜀山,须臾幻境酒(3),,,,,,,,,
60323,1033,1,1001,3,6032,603,蜀山,须臾幻境酒(3),,,,,,,,,
60324,1034,4,1002,4,6032,603,蜀山,须臾幻境酒(3),,,,,,,,,
60325,1035,7,1001,5,6032,603,蜀山,须臾幻境酒(3),,,,,,,,,
60326,1032,8,1002,6,6032,603,蜀山,须臾幻境酒(3),,,,,,,,,
60327,1033,10,1001,7,6032,603,蜀山,须臾幻境酒(3),,,,,,,,,
60328,1034,11,1002,8,6032,603,蜀山,须臾幻境酒(3),,,,,,,,,
60329,1035,12,1001,9,6032,603,蜀山,须臾幻境酒(3),,,,,,,,,
60331,1036,3,1002,1,6033,603,蜀山,须臾幻境酒(3),,,,,,,,,
60332,1037,9,1001,2,6033,603,蜀山,须臾幻境酒(3),,,,,,,,,
60333,1038,5,1002,3,6033,603,蜀山,须臾幻境酒(3),,,,,,,,,
60334,1039,1,1001,4,6033,603,蜀山,须臾幻境酒(3),,,,,,,,,
60335,1040,4,1002,5,6033,603,蜀山,须臾幻境酒(3),,,,,,,,,
60336,1037,8,1001,6,6033,603,蜀山,须臾幻境酒(3),,,,,,,,,
60337,1038,10,1002,7,6033,603,蜀山,须臾幻境酒(3),,,,,,,,,
60338,1039,11,1001,8,6033,603,蜀山,须臾幻境酒(3),,,,,,,,,
60339,1040,12,1002,9,6033,603,蜀山,须臾幻境酒(3),,,,,,,,,
60411,1041,3,1001,1,6041,604,蜀山,须臾幻境色(1),,,,,,,,,
60412,1042,9,1002,2,6041,604,蜀山,须臾幻境色(1),,,,,,,,,
60413,1043,5,1001,3,6041,604,蜀山,须臾幻境色(1),,,,,,,,,
60414,1044,4,1002,4,6041,604,蜀山,须臾幻境色(1),,,,,,,,,
60415,1045,7,1001,5,6041,604,蜀山,须臾幻境色(1),,,,,,,,,
60416,1042,8,1002,6,6041,604,蜀山,须臾幻境色(1),,,,,,,,,
60417,1043,10,1001,7,6041,604,蜀山,须臾幻境色(1),,,,,,,,,
60418,1044,11,1002,8,6041,604,蜀山,须臾幻境色(1),,,,,,,,,
60419,1045,12,1001,9,6041,604,蜀山,须臾幻境色(1),,,,,,,,,
60421,1046,9,1002,1,6042,604,蜀山,须臾幻境色(1),,,,,,,,,
60422,1047,5,1001,2,6042,604,蜀山,须臾幻境色(1),,,,,,,,,
60423,1048,8,1002,3,6042,604,蜀山,须臾幻境色(1),,,,,,,,,
60424,1049,1,1001,4,6042,604,蜀山,须臾幻境色(1),,,,,,,,,
60425,1050,7,1002,5,6042,604,蜀山,须臾幻境色(1),,,,,,,,,
60426,1047,2,1001,6,6042,604,蜀山,须臾幻境色(1),,,,,,,,,
60427,1048,10,1002,7,6042,604,蜀山,须臾幻境色(1),,,,,,,,,
60428,1049,11,1001,8,6042,604,蜀山,须臾幻境色(1),,,,,,,,,
60429,1050,12,1002,9,6042,604,蜀山,须臾幻境色(1),,,,,,,,,
60431,1051,3,1001,1,6043,604,蜀山,须臾幻境色(1),,,,,,,,,
60432,1052,2,1002,2,6043,604,蜀山,须臾幻境色(1),,,,,,,,,
60433,1053,5,1001,3,6043,604,蜀山,须臾幻境色(1),,,,,,,,,
60434,1054,1,1002,4,6043,604,蜀山,须臾幻境色(1),,,,,,,,,
60435,1055,4,1001,5,6043,604,蜀山,须臾幻境色(1),,,,,,,,,
60436,1052,7,1002,6,6043,604,蜀山,须臾幻境色(1),,,,,,,,,
60437,1053,10,1001,7,6043,604,蜀山,须臾幻境色(1),,,,,,,,,
60438,1054,11,1002,8,6043,604,蜀山,须臾幻境色(1),,,,,,,,,
60439,1055,12,1001,9,6043,604,蜀山,须臾幻境色(1),,,,,,,,,
60511,1056,9,1002,1,6051,605,蜀山,须臾幻境色(2),,,,,,,,,
60512,1057,5,1001,2,6051,605,蜀山,须臾幻境色(2),,,,,,,,,
60513,1058,8,1002,3,6051,605,蜀山,须臾幻境色(2),,,,,,,,,
60514,1059,4,1001,4,6051,605,蜀山,须臾幻境色(2),,,,,,,,,
60515,1060,7,1002,5,6051,605,蜀山,须臾幻境色(2),,,,,,,,,
60516,1057,1,1001,6,6051,605,蜀山,须臾幻境色(2),,,,,,,,,
60517,1058,10,1002,7,6051,605,蜀山,须臾幻境色(2),,,,,,,,,
60518,1059,11,1001,8,6051,605,蜀山,须臾幻境色(2),,,,,,,,,
60519,1060,12,1002,9,6051,605,蜀山,须臾幻境色(2),,,,,,,,,
60521,1061,3,1001,1,6052,605,蜀山,须臾幻境色(2),,,,,,,,,
60522,1062,9,1002,2,6052,605,蜀山,须臾幻境色(2),,,,,,,,,
60523,1063,5,1001,3,6052,605,蜀山,须臾幻境色(2),,,,,,,,,
60524,1064,1,1002,4,6052,605,蜀山,须臾幻境色(2),,,,,,,,,
60525,1065,7,1001,5,6052,605,蜀山,须臾幻境色(2),,,,,,,,,
60526,1062,8,1002,6,6052,605,蜀山,须臾幻境色(2),,,,,,,,,
60527,1063,10,1001,7,6052,605,蜀山,须臾幻境色(2),,,,,,,,,
60528,1064,11,1002,8,6052,605,蜀山,须臾幻境色(2),,,,,,,,,
60529,1065,12,1001,9,6052,605,蜀山,须臾幻境色(2),,,,,,,,,
60531,1066,3,1002,1,6053,605,蜀山,须臾幻境色(2),,,,,,,,,
60532,1067,9,1001,2,6053,605,蜀山,须臾幻境色(2),,,,,,,,,
60533,1068,2,1002,3,6053,605,蜀山,须臾幻境色(2),,,,,,,,,
60534,1069,5,1001,4,6053,605,蜀山,须臾幻境色(2),,,,,,,,,
60535,1070,1,1002,5,6053,605,蜀山,须臾幻境色(2),,,,,,,,,
60536,1067,7,1001,6,6053,605,蜀山,须臾幻境色(2),,,,,,,,,
60537,1068,10,1002,7,6053,605,蜀山,须臾幻境色(2),,,,,,,,,
60538,1069,11,1001,8,6053,605,蜀山,须臾幻境色(2),,,,,,,,,
60539,1070,12,1002,9,6053,605,蜀山,须臾幻境色(2),,,,,,,,,
60611,1071,3,1001,1,6061,606,蜀山,须臾幻境色(3),,,,,,,,,
60612,1072,9,1002,2,6061,606,蜀山,须臾幻境色(3),,,,,,,,,
60613,1073,5,1001,3,6061,606,蜀山,须臾幻境色(3),,,,,,,,,
60614,1074,8,1002,4,6061,606,蜀山,须臾幻境色(3),,,,,,,,,
60615,1075,7,1001,5,6061,606,蜀山,须臾幻境色(3),,,,,,,,,
60616,1072,1,1002,6,6061,606,蜀山,须臾幻境色(3),,,,,,,,,
60617,1073,10,1001,7,6061,606,蜀山,须臾幻境色(3),,,,,,,,,
60618,1074,11,1002,8,6061,606,蜀山,须臾幻境色(3),,,,,,,,,
60619,1075,12,1001,9,6061,606,蜀山,须臾幻境色(3),,,,,,,,,
60621,1076,6,1002,1,6062,606,蜀山,须臾幻境色(3),,,,,,,,,
60622,1077,2,1001,2,6062,606,蜀山,须臾幻境色(3),,,,,,,,,
60623,1078,5,1002,3,6062,606,蜀山,须臾幻境色(3),,,,,,,,,
60624,1079,8,1001,4,6062,606,蜀山,须臾幻境色(3),,,,,,,,,
60625,1080,4,1002,5,6062,606,蜀山,须臾幻境色(3),,,,,,,,,
60626,1077,7,1001,6,6062,606,蜀山,须臾幻境色(3),,,,,,,,,
60627,1078,10,1002,7,6062,606,蜀山,须臾幻境色(3),,,,,,,,,
60628,1079,11,1001,8,6062,606,蜀山,须臾幻境色(3),,,,,,,,,
60629,1080,12,1002,9,6062,606,蜀山,须臾幻境色(3),,,,,,,,,
60631,1001,3,1001,1,6063,606,蜀山,须臾幻境色(3),,,,,,,,,
60632,1002,6,1002,2,6063,606,蜀山,须臾幻境色(3),,,,,,,,,
60633,1003,9,1001,3,6063,606,蜀山,须臾幻境色(3),,,,,,,,,
60634,1004,5,1002,4,6063,606,蜀山,须臾幻境色(3),,,,,,,,,
60635,1005,4,1001,5,6063,606,蜀山,须臾幻境色(3),,,,,,,,,
60636,1002,7,1002,6,6063,606,蜀山,须臾幻境色(3),,,,,,,,,
60637,1003,10,1001,7,6063,606,蜀山,须臾幻境色(3),,,,,,,,,
60638,1004,11,1002,8,6063,606,蜀山,须臾幻境色(3),,,,,,,,,
60639,1005,12,1001,9,6063,606,蜀山,须臾幻境色(3),,,,,,,,,
60711,1006,6,1002,1,6071,607,蜀山,须臾幻境财(1),,,,,,,,,
60712,1007,5,1001,2,6071,607,蜀山,须臾幻境财(1),,,,,,,,,
60713,1008,1,1002,3,6071,607,蜀山,须臾幻境财(1),,,,,,,,,
60714,1009,4,1001,4,6071,607,蜀山,须臾幻境财(1),,,,,,,,,
60715,1010,7,1002,5,6071,607,蜀山,须臾幻境财(1),,,,,,,,,
60716,1007,8,1001,6,6071,607,蜀山,须臾幻境财(1),,,,,,,,,
60717,1008,10,1002,7,6071,607,蜀山,须臾幻境财(1),,,,,,,,,
60718,1009,11,1001,8,6071,607,蜀山,须臾幻境财(1),,,,,,,,,
60719,1010,12,1002,9,6071,607,蜀山,须臾幻境财(1),,,,,,,,,
60721,1011,3,1001,1,6072,607,蜀山,须臾幻境财(1),,,,,,,,,
60722,1012,9,1002,2,6072,607,蜀山,须臾幻境财(1),,,,,,,,,
60723,1013,5,1001,3,6072,607,蜀山,须臾幻境财(1),,,,,,,,,
60724,1014,1,1002,4,6072,607,蜀山,须臾幻境财(1),,,,,,,,,
60725,1015,4,1001,5,6072,607,蜀山,须臾幻境财(1),,,,,,,,,
60726,1012,8,1002,6,6072,607,蜀山,须臾幻境财(1),,,,,,,,,
60727,1013,10,1001,7,6072,607,蜀山,须臾幻境财(1),,,,,,,,,
60728,1014,11,1002,8,6072,607,蜀山,须臾幻境财(1),,,,,,,,,
60729,1015,12,1001,9,6072,607,蜀山,须臾幻境财(1),,,,,,,,,
60731,1016,3,1002,1,6073,607,蜀山,须臾幻境财(1),,,,,,,,,
60732,1017,9,1001,2,6073,607,蜀山,须臾幻境财(1),,,,,,,,,
60733,1018,5,1002,3,6073,607,蜀山,须臾幻境财(1),,,,,,,,,
60734,1019,4,1001,4,6073,607,蜀山,须臾幻境财(1),,,,,,,,,
60735,1020,7,1002,5,6073,607,蜀山,须臾幻境财(1),,,,,,,,,
60736,1017,8,1001,6,6073,607,蜀山,须臾幻境财(1),,,,,,,,,
60737,1018,10,1002,7,6073,607,蜀山,须臾幻境财(1),,,,,,,,,
60738,1019,11,1001,8,6073,607,蜀山,须臾幻境财(1),,,,,,,,,
60739,1020,12,1002,9,6073,607,蜀山,须臾幻境财(1),,,,,,,,,
60811,1021,9,1001,1,6081,608,蜀山,须臾幻境财(2),,,,,,,,,
60812,1022,5,1002,2,6081,608,蜀山,须臾幻境财(2),,,,,,,,,
60813,1023,8,1001,3,6081,608,蜀山,须臾幻境财(2),,,,,,,,,
60814,1024,1,1002,4,6081,608,蜀山,须臾幻境财(2),,,,,,,,,
60815,1025,7,1001,5,6081,608,蜀山,须臾幻境财(2),,,,,,,,,
60816,1022,2,1002,6,6081,608,蜀山,须臾幻境财(2),,,,,,,,,
60817,1023,10,1001,7,6081,608,蜀山,须臾幻境财(2),,,,,,,,,
60818,1024,11,1002,8,6081,608,蜀山,须臾幻境财(2),,,,,,,,,
60819,1025,12,1001,9,6081,608,蜀山,须臾幻境财(2),,,,,,,,,
60821,1026,3,1002,1,6082,608,蜀山,须臾幻境财(2),,,,,,,,,
60822,1027,2,1001,2,6082,608,蜀山,须臾幻境财(2),,,,,,,,,
60823,1028,5,1002,3,6082,608,蜀山,须臾幻境财(2),,,,,,,,,
60824,1029,1,1001,4,6082,608,蜀山,须臾幻境财(2),,,,,,,,,
60825,1030,4,1002,5,6082,608,蜀山,须臾幻境财(2),,,,,,,,,
60826,1027,7,1001,6,6082,608,蜀山,须臾幻境财(2),,,,,,,,,
60827,1028,10,1002,7,6082,608,蜀山,须臾幻境财(2),,,,,,,,,
60828,1029,11,1001,8,6082,608,蜀山,须臾幻境财(2),,,,,,,,,
60829,1030,12,1002,9,6082,608,蜀山,须臾幻境财(2),,,,,,,,,
60831,1031,9,1001,1,6083,608,蜀山,须臾幻境财(2),,,,,,,,,
60832,1032,5,1002,2,6083,608,蜀山,须臾幻境财(2),,,,,,,,,
60833,1033,8,1001,3,6083,608,蜀山,须臾幻境财(2),,,,,,,,,
60834,1034,4,1002,4,6083,608,蜀山,须臾幻境财(2),,,,,,,,,
60835,1035,7,1001,5,6083,608,蜀山,须臾幻境财(2),,,,,,,,,
60836,1032,1,1002,6,6083,608,蜀山,须臾幻境财(2),,,,,,,,,
60837,1033,10,1001,7,6083,608,蜀山,须臾幻境财(2),,,,,,,,,
60838,1034,11,1002,8,6083,608,蜀山,须臾幻境财(2),,,,,,,,,
60839,1035,12,1001,9,6083,608,蜀山,须臾幻境财(2),,,,,,,,,
60911,1036,3,1002,1,6091,609,蜀山,须臾幻境财(3),,,,,,,,,
60912,1037,9,1001,2,6091,609,蜀山,须臾幻境财(3),,,,,,,,,
60913,1038,5,1002,3,6091,609,蜀山,须臾幻境财(3),,,,,,,,,
60914,1039,1,1001,4,6091,609,蜀山,须臾幻境财(3),,,,,,,,,
60915,1040,7,1002,5,6091,609,蜀山,须臾幻境财(3),,,,,,,,,
60916,1037,8,1001,6,6091,609,蜀山,须臾幻境财(3),,,,,,,,,
60917,1038,10,1002,7,6091,609,蜀山,须臾幻境财(3),,,,,,,,,
60918,1039,11,1001,8,6091,609,蜀山,须臾幻境财(3),,,,,,,,,
60919,1040,12,1002,9,6091,609,蜀山,须臾幻境财(3),,,,,,,,,
60921,1041,3,1001,1,6092,609,蜀山,须臾幻境财(3),,,,,,,,,
60922,1042,9,1002,2,6092,609,蜀山,须臾幻境财(3),,,,,,,,,
60923,1043,2,1001,3,6092,609,蜀山,须臾幻境财(3),,,,,,,,,
60924,1044,5,1002,4,6092,609,蜀山,须臾幻境财(3),,,,,,,,,
60925,1045,1,1001,5,6092,609,蜀山,须臾幻境财(3),,,,,,,,,
60926,1042,7,1002,6,6092,609,蜀山,须臾幻境财(3),,,,,,,,,
60927,1043,10,1001,7,6092,609,蜀山,须臾幻境财(3),,,,,,,,,
60928,1044,11,1002,8,6092,609,蜀山,须臾幻境财(3),,,,,,,,,
60929,1045,12,1001,9,6092,609,蜀山,须臾幻境财(3),,,,,,,,,
60931,1046,3,1002,1,6093,609,蜀山,须臾幻境财(3),,,,,,,,,
60932,1047,9,1001,2,6093,609,蜀山,须臾幻境财(3),,,,,,,,,
60933,1048,5,1002,3,6093,609,蜀山,须臾幻境财(3),,,,,,,,,
60934,1049,8,1001,4,6093,609,蜀山,须臾幻境财(3),,,,,,,,,
60935,1050,7,1002,5,6093,609,蜀山,须臾幻境财(3),,,,,,,,,
60936,1047,1,1001,6,6093,609,蜀山,须臾幻境财(3),,,,,,,,,
60937,1048,10,1002,7,6093,609,蜀山,须臾幻境财(3),,,,,,,,,
60938,1049,11,1001,8,6093,609,蜀山,须臾幻境财(3),,,,,,,,,
60939,1050,12,1002,9,6093,609,蜀山,须臾幻境财(3),,,,,,,,,
61011,1051,6,1001,1,6101,610,蜀山,须臾幻境气(1),,,,,,,,,
61012,1052,2,1002,2,6101,610,蜀山,须臾幻境气(1),,,,,,,,,
61013,1053,5,1001,3,6101,610,蜀山,须臾幻境气(1),,,,,,,,,
61014,1054,8,1002,4,6101,610,蜀山,须臾幻境气(1),,,,,,,,,
61015,1055,4,1001,5,6101,610,蜀山,须臾幻境气(1),,,,,,,,,
61016,1052,7,1002,6,6101,610,蜀山,须臾幻境气(1),,,,,,,,,
61017,1053,10,1001,7,6101,610,蜀山,须臾幻境气(1),,,,,,,,,
61018,1054,11,1002,8,6101,610,蜀山,须臾幻境气(1),,,,,,,,,
61019,1055,12,1001,9,6101,610,蜀山,须臾幻境气(1),,,,,,,,,
61021,1056,3,1002,1,6102,610,蜀山,须臾幻境气(1),,,,,,,,,
61022,1057,6,1001,2,6102,610,蜀山,须臾幻境气(1),,,,,,,,,
61023,1058,9,1002,3,6102,610,蜀山,须臾幻境气(1),,,,,,,,,
61024,1059,5,1001,4,6102,610,蜀山,须臾幻境气(1),,,,,,,,,
61025,1060,4,1002,5,6102,610,蜀山,须臾幻境气(1),,,,,,,,,
61026,1057,7,1001,6,6102,610,蜀山,须臾幻境气(1),,,,,,,,,
61027,1058,10,1002,7,6102,610,蜀山,须臾幻境气(1),,,,,,,,,
61028,1059,11,1001,8,6102,610,蜀山,须臾幻境气(1),,,,,,,,,
61029,1060,12,1002,9,6102,610,蜀山,须臾幻境气(1),,,,,,,,,
61031,1061,6,1001,1,6103,610,蜀山,须臾幻境气(1),,,,,,,,,
61032,1062,5,1002,2,6103,610,蜀山,须臾幻境气(1),,,,,,,,,
61033,1063,1,1001,3,6103,610,蜀山,须臾幻境气(1),,,,,,,,,
61034,1064,4,1002,4,6103,610,蜀山,须臾幻境气(1),,,,,,,,,
61035,1065,7,1001,5,6103,610,蜀山,须臾幻境气(1),,,,,,,,,
61036,1062,8,1002,6,6103,610,蜀山,须臾幻境气(1),,,,,,,,,
61037,1063,10,1001,7,6103,610,蜀山,须臾幻境气(1),,,,,,,,,
61038,1064,11,1002,8,6103,610,蜀山,须臾幻境气(1),,,,,,,,,
61039,1065,12,1001,9,6103,610,蜀山,须臾幻境气(1),,,,,,,,,
61111,1066,3,1002,1,6111,611,蜀山,须臾幻境气(2),,,,,,,,,
61112,1067,9,1001,2,6111,611,蜀山,须臾幻境气(2),,,,,,,,,
61113,1068,5,1002,3,6111,611,蜀山,须臾幻境气(2),,,,,,,,,
61114,1069,1,1001,4,6111,611,蜀山,须臾幻境气(2),,,,,,,,,
61115,1070,4,1002,5,6111,611,蜀山,须臾幻境气(2),,,,,,,,,
61116,1067,8,1001,6,6111,611,蜀山,须臾幻境气(2),,,,,,,,,
61117,1068,10,1002,7,6111,611,蜀山,须臾幻境气(2),,,,,,,,,
61118,1069,11,1001,8,6111,611,蜀山,须臾幻境气(2),,,,,,,,,
61119,1070,12,1002,9,6111,611,蜀山,须臾幻境气(2),,,,,,,,,
61121,1071,3,1001,1,6112,611,蜀山,须臾幻境气(2),,,,,,,,,
61122,1072,9,1002,2,6112,611,蜀山,须臾幻境气(2),,,,,,,,,
61123,1073,5,1001,3,6112,611,蜀山,须臾幻境气(2),,,,,,,,,
61124,1074,4,1002,4,6112,611,蜀山,须臾幻境气(2),,,,,,,,,
61125,1075,7,1001,5,6112,611,蜀山,须臾幻境气(2),,,,,,,,,
61126,1072,8,1002,6,6112,611,蜀山,须臾幻境气(2),,,,,,,,,
61127,1073,10,1001,7,6112,611,蜀山,须臾幻境气(2),,,,,,,,,
61128,1074,11,1002,8,6112,611,蜀山,须臾幻境气(2),,,,,,,,,
61129,1075,12,1001,9,6112,611,蜀山,须臾幻境气(2),,,,,,,,,
61131,1076,9,1002,1,6113,611,蜀山,须臾幻境气(2),,,,,,,,,
61132,1077,5,1001,2,6113,611,蜀山,须臾幻境气(2),,,,,,,,,
61133,1078,8,1002,3,6113,611,蜀山,须臾幻境气(2),,,,,,,,,
61134,1079,1,1001,4,6113,611,蜀山,须臾幻境气(2),,,,,,,,,
61135,1080,7,1002,5,6113,611,蜀山,须臾幻境气(2),,,,,,,,,
61136,1077,2,1001,6,6113,611,蜀山,须臾幻境气(2),,,,,,,,,
61137,1078,10,1002,7,6113,611,蜀山,须臾幻境气(2),,,,,,,,,
61138,1079,11,1001,8,6113,611,蜀山,须臾幻境气(2),,,,,,,,,
61139,1080,12,1002,9,6113,611,蜀山,须臾幻境气(2),,,,,,,,,
61211,1001,3,1001,1,6121,612,蜀山,须臾幻境气(3),,,,,,,,,
61212,1002,2,1002,2,6121,612,蜀山,须臾幻境气(3),,,,,,,,,
61213,1003,5,1001,3,6121,612,蜀山,须臾幻境气(3),,,,,,,,,
61214,1004,1,1002,4,6121,612,蜀山,须臾幻境气(3),,,,,,,,,
61215,1005,4,1001,5,6121,612,蜀山,须臾幻境气(3),,,,,,,,,
61216,1002,7,1002,6,6121,612,蜀山,须臾幻境气(3),,,,,,,,,
61217,1003,10,1001,7,6121,612,蜀山,须臾幻境气(3),,,,,,,,,
61218,1004,11,1002,8,6121,612,蜀山,须臾幻境气(3),,,,,,,,,
61219,1005,12,1001,9,6121,612,蜀山,须臾幻境气(3),,,,,,,,,
61221,1006,9,1002,1,6122,612,蜀山,须臾幻境气(3),,,,,,,,,
61222,1007,5,1001,2,6122,612,蜀山,须臾幻境气(3),,,,,,,,,
61223,1008,8,1002,3,6122,612,蜀山,须臾幻境气(3),,,,,,,,,
61224,1009,4,1001,4,6122,612,蜀山,须臾幻境气(3),,,,,,,,,
61225,1010,7,1002,5,6122,612,蜀山,须臾幻境气(3),,,,,,,,,
61226,1007,1,1001,6,6122,612,蜀山,须臾幻境气(3),,,,,,,,,
61227,1008,10,1002,7,6122,612,蜀山,须臾幻境气(3),,,,,,,,,
61228,1009,11,1001,8,6122,612,蜀山,须臾幻境气(3),,,,,,,,,
61229,1010,12,1002,9,6122,612,蜀山,须臾幻境气(3),,,,,,,,,
61231,1011,3,1001,1,6123,612,蜀山,须臾幻境气(3),,,,,,,,,
61232,1012,9,1002,2,6123,612,蜀山,须臾幻境气(3),,,,,,,,,
61233,1013,5,1001,3,6123,612,蜀山,须臾幻境气(3),,,,,,,,,
61234,1014,1,1002,4,6123,612,蜀山,须臾幻境气(3),,,,,,,,,
