副本ID,地图ID,副本难度,前置副本ID,副本名称,副本标签,需要体力,进入等级,是否是Boss,Boss缩略图,战斗地图,背景音乐,前置对话ID,战斗关卡1,战斗关卡2,战斗关卡3,战斗关卡4,战斗关卡5,客户端副本剧情描述,客户端展示资源掉落包ID,客户端展示道具掉落包ID,所属地图名,
70239,7,2,70238,锁妖塔(3),12,5,51,1,XingTian,Bamboo,Battle1.mp3,1001,7121,7122,7123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,39
70240,7,2,70239,锁妖塔(4),13,5,51,0,YangJian,Bamboo1,Battle1.mp3,1001,7131,7132,7133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,40
70241,7,2,70240,锁妖塔(5),14,5,51,0,YuShiPiPa,Fenchang,Battle1.mp3,1001,7141,7142,7143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,41
70242,7,2,70241,锁妖塔(6),15,5,51,1,YuZuHong,Fenchang1,Battle1.mp3,1001,7151,7152,7153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,42
70243,7,2,70242,锁妖塔(7),16,5,51,0,ZhaoLingEr,Gobi,Battle1.mp3,1001,7161,7162,7163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,43
70244,7,2,70243,锁妖塔(8),17,5,51,0,ZhenYuMingWang,Gobi1,Battle1.mp3,1001,7171,7172,7173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,44
70245,7,2,70244,锁妖塔(9),18,5,51,1,ZhiXiuHeShang,Guhua,Battle1.mp3,1001,7181,7182,7183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,45
70246,7,2,70245,天书画卷(1),19,5,51,0,ZhuBaJie,Guhua1,Battle1.mp3,1001,7191,7192,7193,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,46
70247,7,2,70246,天书画卷(2),20,5,51,0,ZiXiaXianZi,Gutenglin,Battle1.mp3,1001,7201,7202,7203,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,47
70248,7,2,70247,天书画卷(3),21,5,51,1,ZiXuan,Huanggong,Battle1.mp3,1001,7211,7212,7213,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,48
70249,7,2,70248,天书画卷(4),22,5,51,0,BaiJingJing,Lianyaota,Battle1.mp3,1001,7221,7222,7223,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,49
70250,7,2,70249,天书画卷(5),23,5,51,0,ChengCaiYi,Plane,Battle1.mp3,1001,7231,7232,7233,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,50
70251,7,2,70250,天书画卷(6),24,5,51,1,ChiGuiWang,Plane1,Battle1.mp3,1001,7241,7242,7243,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,51
70252,7,2,70251,天书画卷(7),25,5,51,0,DuGuYuYun,Shangfuhoushan,Battle1.mp3,1001,7251,7252,7253,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,52
70253,7,2,70252,天书画卷(8),26,5,51,0,HuangTianHua,Shanlu,Battle1.mp3,1001,7261,7262,7263,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,53
70254,7,2,70253,天书画卷(9),27,5,51,1,HuXiMei,Shanlu1,Battle1.mp3,1001,7271,7272,7273,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,54
70355,7,3,70254,蜀山古道(1),1,5,51,0,ShaSeng,Plane,Battle1.mp3,1001,7011,7012,7013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,55
70356,7,3,70355,蜀山古道(2),2,5,51,0,ShenGongBao,Plane1,Battle1.mp3,1001,7021,7022,7023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,56
70357,7,3,70356,蜀山古道(3),3,5,51,1,ShiZhangLao,Shangfuhoushan,Battle1.mp3,1001,7031,7032,7033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,57
70358,7,3,70357,蜀山古道(4),4,5,51,0,ShuYao4,Shanlu,Battle1.mp3,1001,7041,7042,7043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,58
70359,7,3,70358,蜀山古道(5),5,5,51,0,ShuYao5,Shanlu1,Battle1.mp3,1001,7051,7052,7053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,59
70360,7,3,70359,蜀山古道(6),6,5,51,1,ShuYao3,Shushangudao,Battle1.mp3,1001,7061,7062,7063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,60
70361,7,3,70360,蜀山古道(7),7,5,51,0,SunWuKong,Xuyuhuanjingcai,Battle1.mp3,1001,7071,7072,7073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,61
70362,7,3,70361,蜀山古道(8),8,5,51,0,SuDaJi,Xuyuhuanjingjiu,Battle1.mp3,1001,7081,7082,7083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,62
70363,7,3,70362,蜀山古道(9),9,5,51,1,TianGuiHuang,Xuyuhuanjingqi,Battle1.mp3,1001,7091,7092,7093,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,63
70364,7,3,70363,锁妖塔(1),10,5,51,0,XianGuan,Xuyuhuanjingse,Battle1.mp3,1001,7101,7102,7103,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,64
70365,7,3,70364,锁妖塔(2),11,5,51,0,XieZiJing,Zhizhulin,Battle1.mp3,1001,7111,7112,7113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,65
70366,7,3,70365,锁妖塔(3),12,5,51,1,XingTian,Bamboo,Battle1.mp3,1001,7121,7122,7123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,66
70367,7,3,70366,锁妖塔(4),13,5,51,0,YangJian,Bamboo1,Battle1.mp3,1001,7131,7132,7133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,67
70368,7,3,70367,锁妖塔(5),14,5,51,0,YuShiPiPa,Fenchang,Battle1.mp3,1001,7141,7142,7143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,68
70369,7,3,70368,锁妖塔(6),15,5,51,1,YuZuHong,Fenchang1,Battle1.mp3,1001,7151,7152,7153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,69
70370,7,3,70369,锁妖塔(7),16,5,51,0,ZhaoLingEr,Gobi,Battle1.mp3,1001,7161,7162,7163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,70
70371,7,3,70370,锁妖塔(8),17,5,51,0,ZhenYuMingWang,Gobi1,Battle1.mp3,1001,7171,7172,7173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,71
70372,7,3,70371,锁妖塔(9),18,5,51,1,ZhiXiuHeShang,Guhua,Battle1.mp3,1001,7181,7182,7183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,72
70373,7,3,70372,天书画卷(1),19,5,51,0,ZhuBaJie,Guhua1,Battle1.mp3,1001,7191,7192,7193,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,73
70374,7,3,70373,天书画卷(2),20,5,51,0,ZiXiaXianZi,Gutenglin,Battle1.mp3,1001,7201,7202,7203,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,74
70375,7,3,70374,天书画卷(3),21,5,51,1,ZiXuan,Huanggong,Battle1.mp3,1001,7211,7212,7213,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,75
70376,7,3,70375,天书画卷(4),22,5,51,0,BaiJingJing,Lianyaota,Battle1.mp3,1001,7221,7222,7223,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,76
70377,7,3,70376,天书画卷(5),23,5,51,0,ChengCaiYi,Plane,Battle1.mp3,1001,7231,7232,7233,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,77
70378,7,3,70377,天书画卷(6),24,5,51,1,ChiGuiWang,Plane1,Battle1.mp3,1001,7241,7242,7243,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,78
70379,7,3,70378,天书画卷(7),25,5,51,0,DuGuYuYun,Shangfuhoushan,Battle1.mp3,1001,7251,7252,7253,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,79
70380,7,3,70379,天书画卷(8),26,5,51,0,HuangTianHua,Shanlu,Battle1.mp3,1001,7261,7262,7263,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,80
70381,7,3,70380,天书画卷(9),27,5,51,1,HuXiMei,Shanlu1,Battle1.mp3,1001,7271,7272,7273,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,雷州城,81
80101,8,1,70127,大漠荒城(1),1,5,61,0,Lang3,Shushangudao,Battle1.mp3,1001,8011,8012,8013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,1
80102,8,1,80101,大漠荒城(2),2,5,61,0,LeiZhenZi,Xuyuhuanjingcai,Battle1.mp3,1001,8021,8022,8023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,2
80103,8,1,80102,大漠荒城(3),3,5,61,1,LinYueRu,Xuyuhuanjingjiu,Battle1.mp3,1001,8031,8032,8033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,3
80104,8,1,80103,大漠荒城(4),4,5,61,0,ShaSeng,Xuyuhuanjingqi,Battle1.mp3,1001,8041,8042,8043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,4
80105,8,1,80104,大漠荒城(5),5,5,61,0,ShenGongBao,Xuyuhuanjingse,Battle1.mp3,1001,8051,8052,8053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,5
80106,8,1,80105,大漠荒城(6),6,5,61,1,ShiZhangLao,Zhizhulin,Battle1.mp3,1001,8061,8062,8063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,6
80107,8,1,80106,大漠荒城(7),7,5,61,0,ShuYao4,Bamboo,Battle1.mp3,1001,8071,8072,8073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,7
80108,8,1,80107,大漠荒城(8),8,5,61,0,ShuYao5,Bamboo1,Battle1.mp3,1001,8081,8082,8083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,8
80109,8,1,80108,大漠荒城(9),9,5,61,1,ShuYao3,Fenchang,Battle1.mp3,1001,8091,8092,8093,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,9
80110,8,1,80109,玉虚宫(1),10,5,61,0,SunWuKong,Fenchang1,Battle1.mp3,1001,8101,8102,8103,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,10
80111,8,1,80110,玉虚宫(2),11,5,61,0,SuDaJi,Gobi,Battle1.mp3,1001,8111,8112,8113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,11
80112,8,1,80111,玉虚宫(3),12,5,61,1,TianGuiHuang,Gobi1,Battle1.mp3,1001,8121,8122,8123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,12
80113,8,1,80112,玉虚宫(4),13,5,61,0,XianGuan,Guhua,Battle1.mp3,1001,8131,8132,8133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,13
80114,8,1,80113,玉虚宫(5),14,5,61,0,XieZiJing,Guhua1,Battle1.mp3,1001,8141,8142,8143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,14
80115,8,1,80114,玉虚宫(6),15,5,61,1,XingTian,Gutenglin,Battle1.mp3,1001,8151,8152,8153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,15
80116,8,1,80115,玉虚宫(7),16,5,61,0,YangJian,Huanggong,Battle1.mp3,1001,8161,8162,8163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,16
80117,8,1,80116,玉虚宫(8),17,5,61,0,YuShiPiPa,Lianyaota,Battle1.mp3,1001,8171,8172,8173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,17
80118,8,1,80117,玉虚宫(9),18,5,61,1,YuZuHong,Plane,Battle1.mp3,1001,8181,8182,8183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,18
80119,8,1,80118,南天门(1),19,5,61,0,ZhaoLingEr,Plane1,Battle1.mp3,1001,8191,8192,8193,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,19
80120,8,1,80119,南天门(2),20,5,61,0,ZhenYuMingWang,Shangfuhoushan,Battle1.mp3,1001,8201,8202,8203,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,20
80121,8,1,80120,南天门(3),21,5,61,1,ZhiXiuHeShang,Shanlu,Battle1.mp3,1001,8211,8212,8213,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,21
80122,8,1,80121,南天门(4),22,5,61,0,ZhuBaJie,Shanlu1,Battle1.mp3,1001,8221,8222,8223,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,22
80123,8,1,80122,南天门(5),23,5,61,0,ZiXiaXianZi,Shushangudao,Battle1.mp3,1001,8231,8232,8233,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,23
80124,8,1,80123,南天门(6),24,5,61,1,ZiXuan,Xuyuhuanjingcai,Battle1.mp3,1001,8241,8242,8243,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,24
80125,8,1,80124,南天门(7),25,5,61,0,BaiJingJing,Xuyuhuanjingjiu,Battle1.mp3,1001,8251,8252,8253,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,25
80126,8,1,80125,南天门(8),26,5,61,0,ChengCaiYi,Xuyuhuanjingqi,Battle1.mp3,1001,8261,8262,8263,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,26
80127,8,1,80126,南天门(9),27,5,61,1,ChiGuiWang,Xuyuhuanjingse,Battle1.mp3,1001,8271,8272,8273,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,27
80228,8,2,80127,大漠荒城(1),1,5,61,0,Lang3,Shushangudao,Battle1.mp3,1001,8011,8012,8013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,28
80229,8,2,80228,大漠荒城(2),2,5,61,0,LeiZhenZi,Xuyuhuanjingcai,Battle1.mp3,1001,8021,8022,8023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,29
80230,8,2,80229,大漠荒城(3),3,5,61,1,LinYueRu,Xuyuhuanjingjiu,Battle1.mp3,1001,8031,8032,8033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,30
80231,8,2,80230,大漠荒城(4),4,5,61,0,ShaSeng,Xuyuhuanjingqi,Battle1.mp3,1001,8041,8042,8043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,31
80232,8,2,80231,大漠荒城(5),5,5,61,0,ShenGongBao,Xuyuhuanjingse,Battle1.mp3,1001,8051,8052,8053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,32
80233,8,2,80232,大漠荒城(6),6,5,61,1,ShiZhangLao,Zhizhulin,Battle1.mp3,1001,8061,8062,8063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,33
80234,8,2,80233,大漠荒城(7),7,5,61,0,ShuYao4,Bamboo,Battle1.mp3,1001,8071,8072,8073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,34
80235,8,2,80234,大漠荒城(8),8,5,61,0,ShuYao5,Bamboo1,Battle1.mp3,1001,8081,8082,8083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,35
80236,8,2,80235,大漠荒城(9),9,5,61,1,ShuYao3,Fenchang,Battle1.mp3,1001,8091,8092,8093,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,36
80237,8,2,80236,玉虚宫(1),10,5,61,0,SunWuKong,Fenchang1,Battle1.mp3,1001,8101,8102,8103,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,37
80238,8,2,80237,玉虚宫(2),11,5,61,0,SuDaJi,Gobi,Battle1.mp3,1001,8111,8112,8113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,38
80239,8,2,80238,玉虚宫(3),12,5,61,1,TianGuiHuang,Gobi1,Battle1.mp3,1001,8121,8122,8123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,39
80240,8,2,80239,玉虚宫(4),13,5,61,0,XianGuan,Guhua,Battle1.mp3,1001,8131,8132,8133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,40
80241,8,2,80240,玉虚宫(5),14,5,61,0,XieZiJing,Guhua1,Battle1.mp3,1001,8141,8142,8143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,41
80242,8,2,80241,玉虚宫(6),15,5,61,1,XingTian,Gutenglin,Battle1.mp3,1001,8151,8152,8153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,42
80243,8,2,80242,玉虚宫(7),16,5,61,0,YangJian,Huanggong,Battle1.mp3,1001,8161,8162,8163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,43
80244,8,2,80243,玉虚宫(8),17,5,61,0,YuShiPiPa,Lianyaota,Battle1.mp3,1001,8171,8172,8173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,昆仑虚,44
